Lwl,B,T,Cb,V_kn,L_B,B_T,Fn,R_F_kN,R_R_kN,R_T_kN,P_E_kW
153.458052,21.812310,6.968362,0.605345,22.259602,7.035387,3.130192,0.295139,522.244797,627.868191,1169.642690,13393.951450
171.229317,32.544636,11.306778,0.740059,15.032211,5.261368,2.878330,0.188685,512.203268,114.133642,608.417537,4705.033146
137.435168,28.171198,11.882213,0.689318,19.248001,4.878570,2.370871,0.269675,596.650530,643.324618,1271.250544,12587.946665
118.526804,23.930922,11.678368,0.680378,16.044525,4.952872,2.049167,0.242060,337.364310,204.987360,559.100706,4614.822597
104.820806,15.085301,7.487593,0.794316,19.946013,6.948539,2.014706,0.319990,330.727636,454.918120,820.561807,8419.872088
162.521507,27.012501,12.752281,0.751546,20.585905,6.016529,2.118249,0.265227,856.301269,816.416693,1724.397122,18261.874551
201.846697,24.622286,6.458807,0.747010,11.118015,8.197724,3.812204,0.128535,228.205169,28.386528,254.823959,1457.490187
157.234928,25.316517,7.046156,0.805391,14.452050,6.210765,3.592955,0.189303,342.854639,71.207420,406.051240,3018.897711
146.850517,27.294621,10.590259,0.567128,21.399800,5.380200,2.577333,0.290052,612.996539,772.952901,1375.145868,15138.978979
131.530003,20.636628,8.351116,0.723762,10.186279,6.373619,2.471122,0.145884,130.116081,17.083367,148.320174,777.237805
132.314906,27.399798,10.849418,0.562573,16.507029,4.829047,2.525463,0.235705,347.290022,186.243278,538.776647,4575.259979
97.589700,15.605395,3.716220,0.764811,13.729963,6.253587,4.199266,0.228282,113.366615,49.406311,162.310165,1146.444954
83.202089,13.432665,3.668564,0.813430,18.705877,6.194012,3.661559,0.336833,169.872926,250.807205,426.140506,4100.803858
141.221126,20.841222,5.925594,0.606054,10.551831,6.776048,3.517153,0.145842,108.810139,15.509746,126.054870,684.266962
192.758385,23.637327,7.575904,0.774901,21.591607,8.154830,3.120067,0.255436,820.420986,608.564566,1472.842484,16359.852164
134.387593,26.071845,12.898518,0.646524,10.255738,5.154510,2.021305,0.145308,171.531518,25.728508,199.832705,1054.317946
163.402286,20.706793,9.725292,0.696521,20.861281,7.891241,2.129169,0.268050,628.917109,523.708899,1122.732055,12049.116363
198.662112,31.843222,10.914824,0.588504,16.898521,6.238757,2.917429,0.196922,577.000109,138.882438,717.256752,6235.358873
100.948256,19.876580,8.533769,0.653671,15.918263,5.078754,2.329168,0.260226,217.115899,179.948698,401.313563,3286.378831
126.048886,15.250716,4.189718,0.740028,11.461338,8.265113,3.640034,0.167675,99.863089,13.365711,110.913633,653.970828
143.256147,17.758947,5.226441,0.560251,10.647157,8.066703,3.397905,0.146110,90.640268,11.992237,98.873250,541.565007
187.569340,27.293103,12.291721,0.802623,22.675196,6.872408,2.220446,0.271940,1222.091388,1291.319340,2503.215030,29200.300184
213.530955,30.029892,12.946600,0.677477,12.917647,7.110614,2.319520,0.145197,438.885129,60.325303,508.207275,3377.243637
178.626814,31.881936,8.749951,0.691010,11.885893,5.602759,3.643670,0.146070,284.636886,45.413673,342.235442,2092.641777
210.406100,28.751135,12.617461,0.554636,11.715992,7.318184,2.278678,0.132664,299.320718,41.363669,338.881829,2042.515861
166.143369,26.204361,6.977953,0.698576,13.920559,6.340295,3.755308,0.177386,294.443253,53.402278,348.830313,2498.095245
167.849840,23.598503,7.085756,0.696410,16.327618,7.112733,3.330414,0.206998,376.523294,100.324006,466.276852,3916.560171
142.557497,26.721586,8.051178,0.579355,13.191201,5.334919,3.318966,0.181465,212.027050,43.278743,258.091066,1751.440567
150.460372,17.233856,7.195612,0.811807,13.615688,8.730511,2.395051,0.182319,237.646397,34.730256,271.334574,1900.565451
148.428540,28.460407,9.512648,0.606336,16.425545,5.215264,2.991849,0.221444,384.226213,153.875235,523.959242,4427.467700
183.906583,25.648156,11.350163,0.725301,16.148379,7.170363,2.259717,0.195584,537.426114,111.921046,661.599448,5496.195473
213.463457,32.284520,11.006463,0.567676,14.628499,6.611945,2.933233,0.164453,460.518860,77.398241,542.942093,4085.934267
81.949257,16.756991,6.288157,0.825623,12.459510,4.890452,2.664849,0.226064,112.668845,49.362514,167.115149,1071.161303
156.320918,28.444052,10.891534,0.594513,13.292782,5.495733,2.611574,0.174627,283.984544,52.406709,334.467584,2287.220431
159.077838,26.971793,7.777598,0.615292,16.195235,5.897933,3.467882,0.210905,356.381172,111.582393,474.636399,3954.452820
188.705066,27.667089,6.627844,0.788196,14.805252,6.820561,4.174372,0.177022,426.231849,75.390247,506.324366,3856.405980
117.660367,22.993418,7.147810,0.710870,11.845689,5.117132,3.216848,0.179370,153.195965,29.068060,184.073831,1121.735516
148.220011,27.567087,11.221626,0.709782,13.933873,5.376702,2.456604,0.187984,342.636843,71.617451,412.363048,2955.899751
93.698201,13.490914,4.235168,0.573859,15.120158,6.945282,3.185449,0.256563,96.484451,62.283810,160.472890,1248.234255
216.022574,23.049621,9.825497,0.831221,21.491623,9.372066,2.345899,0.240172,1063.498822,540.148543,1567.595514,17331.707012
213.785325,26.883106,8.474791,0.640014,19.191478,7.952404,3.172126,0.215587,678.264760,208.205190,911.645009,9000.616907
149.655789,31.589143,10.261442,0.656384,10.859035,4.737570,3.078431,0.145797,209.109102,34.974977,249.655587,1394.667329
212.698849,33.478926,9.125008,0.790135,16.889814,6.353216,3.668920,0.190215,769.578803,170.228157,930.018054,8080.799886
159.195750,29.856212,12.391258,0.557429,18.308451,5.332081,2.409458,0.238336,549.843353,304.055316,833.782839,7853.127923
191.796874,25.099946,8.752510,0.614523,21.798550,7.641326,2.867743,0.258530,740.615277,539.496618,1333.265817,14951.420421
212.266899,29.801393,12.025931,0.822020,19.286290,7.122717,2.478095,0.217426,1068.439955,369.538322,1439.399249,14281.310885
190.588408,24.913838,7.689582,0.572863,10.637312,7.649901,3.239947,0.126557,169.600997,22.982734,195.351430,1069.021929
212.652743,33.054471,9.035401,0.832340,14.237600,6.433403,3.658329,0.160363,584.480068,90.003665,661.066989,4841.950876
193.246409,22.227074,5.857849,0.776795,14.625864,8.694190,3.794409,0.172810,346.133157,50.904481,400.280571,3011.786265
113.395998,22.048742,10.000593,0.706634,17.292372,5.142969,2.204744,0.266722,341.719925,331.031980,673.178921,5988.570616
229.696741,28.527387,12.030972,0.744540,18.237977,8.051798,2.371162,0.197653,912.638218,193.846308,1118.709487,10496.199645
175.611559,18.945520,9.123601,0.572612,14.041483,9.269292,2.076540,0.174036,254.085510,35.395240,289.937085,2094.376931
145.417337,23.857135,9.005991,0.842449,17.550526,6.095339,2.649030,0.239048,513.422806,304.164760,829.929588,7493.237367
168.125910,22.823533,9.223615,0.569359,14.741497,7.366340,2.474467,0.186736,292.449455,53.219121,343.856488,2607.695773
212.023878,28.224293,9.085495,0.659002,23.574112,7.512106,3.106522,0.265917,1078.764729,951.489047,2015.103053,24438.283631
177.174564,27.743948,7.673467,0.630340,17.783565,6.386062,3.615569,0.219443,481.456190,177.109810,653.646254,5979.979869
187.066355,21.518262,6.076144,0.781839,12.515095,8.693377,3.541434,0.150293,250.943614,30.918263,287.395252,1850.341362
119.823347,21.667549,8.639592,0.613830,18.794044,5.530083,2.507937,0.282003,343.349128,383.636251,727.181711,7030.743986
147.068402,30.055186,12.896303,0.611107,17.085581,4.893279,2.330527,0.231405,494.324407,245.960782,754.920953,6635.434131
173.845531,21.830305,6.331772,0.683247,17.804985,7.963495,3.447740,0.221801,408.595696,141.267204,557.980669,5110.917587
105.567372,20.632260,6.239510,0.767429,11.684765,5.116617,3.306711,0.186792,130.155031,26.511509,156.658000,941.695908
137.847127,21.838932,9.734470,0.700931,18.505943,6.311990,2.243464,0.258890,447.687587,350.780626,780.446589,7430.063117
191.024095,33.274745,11.733539,0.649379,19.014855,5.740813,2.835866,0.225971,799.909270,353.255052,1140.189740,11153.424938
168.021028,32.192629,11.802895,0.688993,10.189208,5.219239,2.727520,0.129111,230.328187,34.707999,262.723804,1377.139517
168.034924,24.182331,7.204167,0.609783,15.403332,6.948665,3.356714,0.195172,306.289694,66.811786,373.903457,2962.867778
151.179462,23.295238,5.551472,0.749465,12.244491,6.489715,4.196227,0.163568,195.705961,30.512219,229.162208,1443.516849
125.783796,27.141091,10.363456,0.828490,18.675838,4.634441,2.618923,0.273509,572.712128,737.629416,1292.505974,12417.974355
135.324040,23.731254,6.498545,0.726659,23.099760,5.702355,3.651779,0.326155,606.784923,992.035599,1583.579193,18818.515360
104.119762,18.055611,6.934538,0.841896,18.763956,5.766615,2.603722,0.302038,331.170411,502.322048,834.816529,8058.487939
128.989587,23.441595,8.672508,0.770555,20.934660,5.502594,2.702978,0.302756,572.477435,887.427163,1487.701544,16022.114388
192.215923,22.674719,8.529374,0.747757,23.544244,8.477103,2.658427,0.278929,953.852353,980.888058,1959.960502,23739.424053
162.338145,19.566862,6.325729,0.777779,18.808508,8.296586,3.093219,0.242464,453.774419,247.180074,703.715044,6809.093248
184.740411,22.244693,7.718905,0.669588,20.652094,8.304921,2.881846,0.249567,615.082273,370.229221,958.686603,10185.418000
213.234137,25.087823,9.477959,0.612350,20.331031,8.499507,2.646965,0.228683,738.135576,279.746918,1020.308670,10671.589084
190.031637,27.871675,8.735714,0.743845,22.955356,6.818092,3.190543,0.273511,1021.494662,1115.194210,2124.868280,25093.090456
140.527100,28.114750,12.697740,0.685631,12.956535,4.998341,2.214154,0.179520,297.693881,57.061815,350.572016,2336.706734
159.067892,26.199869,7.977477,0.618019,16.780894,6.071324,3.284230,0.218538,380.109557,135.832809,533.133739,4602.453066
145.084652,29.295850,7.071577,0.634780,22.528330,4.952396,4.142761,0.307200,637.532749,1051.730775,1660.727822,19247.111978
183.583990,21.488784,10.046970,0.829073,19.762849,8.543247,2.138832,0.239572,764.949598,387.160549,1166.324148,11857.876707
186.192600,22.911817,11.014434,0.597755,14.093581,8.126488,2.080163,0.169646,335.815629,48.596362,394.276812,2858.648014
128.525115,16.038140,6.239804,0.746282,23.240707,8.013717,2.570296,0.336712,468.697491,593.329597,1074.580427,12847.728767
86.040225,13.200398,6.325681,0.752816,17.567037,6.518002,2.086795,0.311065,179.530993,235.177173,397.515151,3592.446419
159.399839,23.969676,11.371916,0.657059,13.457158,6.650062,2.107796,0.175071,300.452532,48.425678,345.867322,2394.423572
160.787248,19.283457,6.948925,0.587615,16.496087,8.338092,2.775028,0.213677,282.750230,75.303333,353.547401,3000.313845
172.236676,22.707590,7.599500,0.818606,22.842701,7.584983,2.988037,0.285883,856.247302,1066.240360,1953.431745,22955.343391
187.427903,26.462182,7.245495,0.701899,11.190696,7.082859,3.652226,0.134259,222.412057,30.390763,249.594026,1436.909456
216.208920,29.465769,7.176354,0.755388,21.161339,7.337630,4.105952,0.236380,959.727697,530.611912,1495.250696,16277.783248
89.062128,17.893335,6.149602,0.729048,18.373847,4.977391,2.909674,0.319784,227.402348,359.466223,607.808033,5745.193131
120.449503,24.962559,12.189679,0.748482,20.431340,4.825206,2.047844,0.305772,609.702144,972.829237,1606.296182,16883.426432
229.391240,26.316099,9.843984,0.574709,16.367633,8.716764,2.673318,0.177501,520.235302,83.344034,596.778275,5025.010722
202.092201,21.590591,6.908049,0.707564,10.634664,9.360198,3.125425,0.122872,188.328524,21.396859,206.951141,1132.217108
166.952702,28.358649,9.480443,0.697862,21.800812,5.887188,2.991279,0.277127,814.833084,949.551010,1802.202811,20212.239545
147.744296,20.661745,7.365740,0.734406,18.395230,7.150620,2.805115,0.248573,417.144046,265.131482,680.321791,6438.100018
146.576542,19.935906,6.811281,0.817193,12.747890,7.352389,2.926895,0.172946,219.827890,31.969238,255.908483,1678.267178
129.839382,27.651498,10.469213,0.841198,11.971455,4.695564,2.641220,0.172563,263.906507,46.547624,316.561822,1949.591288
134.112165,14.653699,4.754415,0.652299,14.487066,9.152103,3.082124,0.205471,148.894946,31.732538,173.739024,1294.839469
60.744293,13.485608,5.631719,0.812786,13.835492,4.504379,2.394581,0.291572,87.761918,122.202077,210.790392,1500.318700
128.351271,24.659106,9.097801,0.636625,10.393212,5.205025,2.710447,0.150679,135.640586,21.177990,161.242375,862.118704
87.636594,17.800624,7.976885,0.800047,22.684362,4.923231,2.231526,0.398004,408.482242,294.146609,730.561828,8525.535021
112.503709,13.520209,6.699431,0.690816,15.833180,8.321152,2.018113,0.245182,180.215299,87.973845,266.123099,2167.648334
154.725271,16.440007,7.822343,0.690065,23.701520,9.411509,2.101673,0.312967,603.231385,694.163100,1308.776789,15958.052197
157.680789,23.144335,9.402878,0.573429,18.409456,6.812932,2.461410,0.240799,429.274575,219.646817,635.394257,6017.586615
229.398686,30.709200,8.680669,0.791885,12.907695,7.470031,3.537654,0.139977,461.243308,61.280014,520.149046,3453.938458
196.319023,28.473938,8.413402,0.824176,23.353542,6.894692,3.384355,0.273763,1208.155410,1412.006765,2587.965141,31092.045318
175.093721,24.940824,10.253485,0.706235,16.545854,7.020366,2.432424,0.205380,493.590784,124.384626,609.422206,5187.350163
222.071408,28.574691,8.621844,0.676573,13.936559,7.771612,3.314220,0.153608,421.682758,60.136039,485.473270,3480.639057
186.368770,28.138694,9.307478,0.725693,23.575239,6.623220,3.023235,0.283644,1064.098326,1318.689422,2404.718933,29164.768777
222.090571,24.535075,8.801170,0.608969,23.095643,9.051962,2.787706,0.254547,922.207782,581.445467,1478.358871,17564.994878
103.077412,16.824890,4.579251,0.602936,21.174485,6.126484,3.674158,0.342558,240.897685,311.231210,565.579798,6160.909840
217.062053,24.858275,7.286194,0.572635,22.512453,8.731984,3.411696,0.250977,755.740082,458.227190,1180.225474,13668.659013
138.277545,23.370632,7.742563,0.616822,19.156918,5.916723,3.018462,0.267580,398.898100,369.093529,778.876076,7675.949627
177.812479,32.864924,8.693865,0.601888,21.997471,5.410403,3.780243,0.270954,806.751539,885.145566,1699.634025,19233.852395
163.295699,25.374608,9.176659,0.769132,23.402856,6.435398,2.765125,0.300805,926.924943,1364.484267,2342.508823,28202.538532
160.512382,27.089901,11.342315,0.578275,16.077202,5.925174,2.388393,0.208430,405.449469,115.122288,519.741980,4298.692498
185.799173,22.090555,8.940566,0.579720,15.126056,8.410797,2.470823,0.182267,328.287267,53.622578,377.832079,2940.103555
127.936770,25.127184,10.285945,0.700491,19.720034,5.091568,2.442866,0.286361,522.378095,686.962082,1226.336728,12441.005746
165.400003,22.936734,9.229176,0.682609,23.927112,7.211140,2.485242,0.305581,829.065637,1095.262234,1876.946182,23103.629298
140.157155,27.436951,7.425349,0.596231,12.038031,5.108336,3.695038,0.167013,176.774749,32.768465,213.137627,1319.938458
183.718846,28.864350,9.573304,0.735069,17.135811,6.364905,3.015088,0.207650,600.231892,173.571625,803.679971,7084.772736
125.366568,15.533856,5.152298,0.802569,15.372223,8.070537,3.014937,0.225501,205.464745,74.129623,282.299111,2232.463063
152.110644,19.779273,8.228291,0.604844,13.153921,7.690406,2.403813,0.175178,199.015193,30.290620,224.663164,1520.285646
217.672347,25.533958,7.169307,0.571992,22.762455,8.524818,3.561566,0.253408,779.022963,504.555731,1283.331539,15027.822919
177.903145,20.437671,9.384178,0.663808,21.736751,8.704668,2.177886,0.267674,685.501717,535.910595,1222.312938,13668.320469
192.004185,27.130948,10.664157,0.655862,11.425463,7.076944,2.544125,0.135432,266.648162,35.792630,303.961266,1786.611651
163.716262,32.460762,9.899145,0.557687,20.823196,5.043513,3.279148,0.267304,668.927434,683.206533,1365.986611,14632.951408
192.694661,22.374474,9.740480,0.646462,15.014131,8.612254,2.297061,0.177652,382.408207,57.648381,438.226123,3384.827778
177.440420,22.935083,5.881126,0.793499,10.046123,7.736637,3.899777,0.123873,166.394208,20.198786,185.239435,957.348501
92.952075,19.501771,6.754420,0.739863,15.075785,4.766340,2.887261,0.256835,180.880256,155.323688,332.601987,2579.543631
209.403529,26.645595,7.003377,0.703848,14.451070,7.858842,3.804678,0.164026,393.130477,59.048049,455.051880,3382.976840
161.081869,24.667633,9.206343,0.554523,19.358627,6.530090,2.679417,0.250527,478.499668,307.498573,780.023723,7768.201230
201.227128,28.387862,11.630976,0.819457,21.519151,7.088492,2.440712,0.249164,1197.437185,847.445808,2031.900653,22493.948880
173.894032,30.192568,7.324400,0.631031,14.889940,5.759498,4.122190,0.185462,351.678787,76.672888,434.077977,3325.054880
155.831284,17.509815,5.171464,0.740540,10.509839,8.899654,3.385852,0.138284,120.557908,13.778259,140.268565,758.393332
153.075952,20.757234,5.729724,0.621055,22.427250,7.374583,3.622728,0.297732,481.941800,594.514327,1087.199207,12543.630776
108.229815,20.223894,7.008985,0.642561,18.151949,5.351581,2.885424,0.286585,266.451650,324.421444,588.911898,5499.354161
93.332528,13.909058,6.910555,0.645567,23.465407,6.710197,2.012727,0.398947,313.125620,175.843425,492.768097,5948.517933
159.407287,27.647417,8.274289,0.669394,10.277686,5.765721,3.341365,0.133704,170.882062,25.323734,198.919060,1051.743554
197.299650,22.365972,6.177756,0.702925,21.455329,8.821421,3.620404,0.250886,668.695941,426.602431,1104.640064,12192.536590
180.299848,21.727015,7.133651,0.735367,15.723445,8.298418,3.045708,0.192333,375.346142,70.599536,439.391521,3554.164130
194.772802,27.159325,8.123997,0.715912,18.463241,7.171489,3.343099,0.217294,637.820351,217.000080,872.385588,8286.183184
204.877997,21.717096,6.484397,0.562109,17.392130,9.433950,3.349131,0.199576,383.414349,79.349389,465.902699,4168.560514
162.437598,27.776595,8.019270,0.686320,18.381002,5.848003,3.463731,0.236881,523.683819,294.703679,835.644889,7901.854992
86.944157,16.542509,4.882928,0.783847,18.945477,5.255802,3.387826,0.333725,220.488868,351.163704,561.833947,5475.850996
178.091196,25.768429,12.206291,0.779184,19.483841,6.911217,2.111078,0.239804,825.548091,455.560813,1253.011429,12559.365889
